,hour,time,Wind Day Ahead Forecast [in MW],Wind Intraday Forecast [in MW],PV Day Ahead Forecast [in MW],PV Intraday Forecast [in MW],Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh]
17318,10,2021-06-30 10:30:00,7468,7767,12393,12475,107.56,123.010124900018,122.708470749305,133.98
17319,10,2021-06-30 10:45:00,7469,7891,13009,13223,107.56,114.100395562997,122.708470749305,120.81
17320,11,2021-06-30 11:00:00,7471,7913,13707,14018,102.23,118.349108568075,118.001538968041,-15.45
17321,11,2021-06-30 11:15:00,7508,8060,14346,14560,102.23,114.792763933186,118.001538968041,106.77
17322,11,2021-06-30 11:30:00,7563,8121,14913,15088,102.23,114.739719949654,118.001538968041,136.45
17323,11,2021-06-30 11:45:00,7619,8327,15327,15352,102.23,109.282461523523,118.001538968041,129.08
17324,12,2021-06-30 12:00:00,7685,8278,15702,15717,99.0,127.153431464908,114.921950645684,329.35
17325,12,2021-06-30 12:15:00,7768,8474,16021,15787,99.0,124.505656398366,114.921950645684,172.4
17326,12,2021-06-30 12:30:00,7855,8401,16235,15913,99.0,130.75789539343,114.921950645684,238.94
17327,12,2021-06-30 12:45:00,7939,8408,16358,15875,99.0,115.06295515106,114.921950645684,206.95
17328,13,2021-06-30 13:00:00,8031,8480,16447,16237,96.08,155.346469413687,118.641876369708,242.26
17329,13,2021-06-30 13:15:00,8154,8534,16533,15903,96.08,132.295329558742,118.641876369708,57.03
17330,13,2021-06-30 13:30:00,8319,8692,16574,15771,96.08,124.859797194845,118.641876369708,56.08
17331,13,2021-06-30 13:45:00,8524,9151,16553,15654,96.08,110.638780813682,118.641876369708,51.81
17332,14,2021-06-30 14:00:00,8719,9320,16485,15197,92.43,77.7892101428155,94.0087066979647,137.85
17333,14,2021-06-30 14:15:00,8865,9233,16360,14485,92.43,91.3406598528668,94.0087066979647,106.97
17334,14,2021-06-30 14:30:00,8989,9425,16118,14823,92.43,96.9676594348522,94.0087066979647,47.48
17335,14,2021-06-30 14:45:00,9118,9789,15775,14649,92.43,92.6414269886271,94.0087066979647,39.41
17336,15,2021-06-30 15:00:00,9236,9894,15395,15031,87.29,84.8673498253784,92.5510837342697,25.6
17337,15,2021-06-30 15:15:00,9277,9881,14982,14075,87.29,82.6189929933192,92.5510837342697,18.01
17338,15,2021-06-30 15:30:00,9321,10073,14531,13967,87.29,82.266375739645,92.5510837342697,134.02
17339,15,2021-06-30 15:45:00,9369,10264,14044,13482,87.29,82.749035399202,92.5510837342697,127.48
17340,16,2021-06-30 16:00:00,9414,10557,13479,12848,87.36,78.7399108656688,92.1114075831479,161.91
17341,16,2021-06-30 16:15:00,9461,10538,12889,12123,87.36,82.9482807679122,92.1114075831479,41.22
17342,16,2021-06-30 16:30:00,9513,10763,12255,11266,87.36,92.283345436334,92.1114075831479,21.85
17343,16,2021-06-30 16:45:00,9566,10574,11513,10795,87.36,102.451876662066,92.1114075831479,157.44
17344,17,2021-06-30 17:00:00,9616,10574,10668,10275,94.44,81.7924633786946,101.345521237393,102.43
17345,17,2021-06-30 17:15:00,9579,10590,9846,9882,94.44,89.9736993537511,101.345521237393,112.97
17346,17,2021-06-30 17:30:00,9534,10507,8984,8843,94.44,99.9399320264014,101.345521237393,121.47
17347,17,2021-06-30 17:45:00,9452,10390,8111,8089,94.44,134.44380921652,101.345521237393,247.54
17348,18,2021-06-30 18:00:00,9366,10283,7266,7349,100.27,94.7537233021964,109.706630337827,138.17
17349,18,2021-06-30 18:15:00,9272,9804,6358,6157,100.27,94.4530649141939,109.706630337827,124.44
17350,18,2021-06-30 18:30:00,9166,9835,5516,5315,100.27,107.360220918508,109.706630337827,120.25
17351,18,2021-06-30 18:45:00,9048,9720,4699,4603,100.27,119.661341308221,109.706630337827,57.08
17352,19,2021-06-30 19:00:00,8923,9624,3908,3870,99.97,94.6504917705071,108.247542106674,173.83
17353,19,2021-06-30 19:15:00,8800,9368,3180,3226,99.97,96.4821906678593,108.247542106674,205.43
17354,19,2021-06-30 19:30:00,8646,9313,2565,2562,99.97,100.644126888621,108.247542106674,144.41
17355,19,2021-06-30 19:45:00,8404,9009,2059,2045,99.97,100.311881448839,108.247542106674,162.28
17356,20,2021-06-30 20:00:00,8186,8754,1593,1544,98.97,109.292167607553,101.71653819944,131.07
17357,20,2021-06-30 20:15:00,8088,8728,1146,1089,98.97,105.256616117087,101.71653819944,134.91
17358,20,2021-06-30 20:30:00,8050,8991,761,688,98.97,101.209563249767,101.71653819944,137.1
17359,20,2021-06-30 20:45:00,8044,9113,460,407,98.97,95.1030709402556,101.71653819944,136.11
17360,21,2021-06-30 21:00:00,8095,9174,219,180,97.02,106.723448941552,97.8022496568684,169.18
17361,21,2021-06-30 21:15:00,8135,9361,67,53,97.02,100.499962747381,97.8022496568684,172.76
17362,21,2021-06-30 21:30:00,8244,9453,12,9,97.02,96.6985589225589,97.8022496568684,117.9
17363,21,2021-06-30 21:45:00,8354,9602,1,1,97.02,95.618110588762,97.8022496568684,135.15
17364,22,2021-06-30 22:00:00,8416,9627,0,0,96.01,105.203927247848,97.469490142176,163.27
17365,22,2021-06-30 22:15:00,8572,9823,0,0,96.01,96.6874389443277,97.469490142176,123.92
17366,22,2021-06-30 22:30:00,8726,9807,0,0,96.01,98.0995907239975,97.469490142176,120.25
17367,22,2021-06-30 22:45:00,8862,10006,0,0,96.01,92.4034116409537,97.469490142176,119.06
17368,23,2021-06-30 23:00:00,8998,9968,0,0,84.36,104.920888495067,92.0590525493503,3.1
17369,23,2021-06-30 23:15:00,9110,10089,0,0,84.36,96.9328748964374,92.0590525493503,125.68
17370,23,2021-06-30 23:30:00,9214,10001,0,0,84.36,90.4379708171206,92.0590525493503,100.92
17371,23,2021-06-30 23:45:00,9324,10565,0,0,84.36,83.2899332298137,92.0590525493503,-19.88
17372,0,2021-07-01 00:00:00,11635,10780,0,0,81.57,85.9682795431976,83.7785941067938,-3.37
17373,0,2021-07-01 00:15:00,11832,10875,0,0,81.57,92.2706851147001,83.7785941067938,124.82
17374,0,2021-07-01 00:30:00,12021,11038,0,0,81.57,87.5123485689876,83.7785941067938,27.81
17375,0,2021-07-01 00:45:00,12197,11481,0,0,81.57,75.4535807422267,83.7785941067938,86.65
17376,1,2021-07-01 01:00:00,12368,11657,0,0,75.9,88.7856619296933,74.549412207391,96.37
17377,1,2021-07-01 01:15:00,12544,11940,0,0,75.9,75.0194822912112,74.549412207391,46.33
17378,1,2021-07-01 01:30:00,12705,12174,0,0,75.9,71.7178401861908,74.549412207391,82.01
17379,1,2021-07-01 01:45:00,12850,12393,0,0,75.9,68.3655908781062,74.549412207391,87.43
17380,2,2021-07-01 02:00:00,12994,12567,0,0,73.73,74.8782615250337,71.0918000145762,92.14
17381,2,2021-07-01 02:15:00,13131,12686,0,0,73.73,66.3555330522512,71.0918000145762,81.85
17382,2,2021-07-01 02:30:00,13261,12786,0,0,73.73,64.5112162604286,71.0918000145762,76.79
17383,2,2021-07-01 02:45:00,13435,12801,0,0,73.73,64.8353962213766,71.0918000145762,82.36
17384,3,2021-07-01 03:00:00,13622,12989,0,0,72.01,89.2967580814564,73.5682467311938,124.74
17385,3,2021-07-01 03:15:00,13810,13186,0,0,72.01,77.7375503207255,73.5682467311938,105.95
17386,3,2021-07-01 03:30:00,14019,13170,0,0,72.01,76.5872703590441,73.5682467311938,101.97
17387,3,2021-07-01 03:45:00,14231,13220,0,0,72.01,80.3564330663616,73.5682467311938,111.5
17388,4,2021-07-01 04:00:00,14452,13334,0,0,71.24,66.4906348101755,69.0495871982736,63.01
17389,4,2021-07-01 04:15:00,14695,13189,0,0,71.24,68.7745946159312,69.0495871982736,65.86
17390,4,2021-07-01 04:30:00,14947,13333,0,0,71.24,73.8628608695652,69.0495871982736,26.18
17391,4,2021-07-01 04:45:00,15190,13410,3,2,71.24,67.9666857838026,69.0495871982736,-5.96
17392,5,2021-07-01 05:00:00,15427,13630,24,20,73.96,76.2845993109647,74.1358158063596,26.18
17393,5,2021-07-01 05:15:00,15611,13906,82,75,73.96,67.4817015070491,74.1358158063596,26.18
17394,5,2021-07-01 05:30:00,15759,14239,187,182,73.96,65.3647798326728,74.1358158063596,62.79
17395,5,2021-07-01 05:45:00,15951,14502,338,332,73.96,81.2094710921869,74.1358158063596,67.57
17396,6,2021-07-01 06:00:00,16291,14869,527,517,84.91,61.3490120674979,80.181914662438,125.16
17397,6,2021-07-01 06:15:00,16468,15086,773,738,84.91,79.1319927723283,80.181914662438,83.24
17398,6,2021-07-01 06:30:00,16633,15219,1053,982,84.91,80.5434139623397,80.181914662438,90.98
17399,6,2021-07-01 06:45:00,16805,15655,1377,1218,84.91,95.8181563183033,80.181914662438,63.1
17400,7,2021-07-01 07:00:00,16976,15586,1733,1530,95.95,97.4252687862658,99.7521598010145,156.11
17401,7,2021-07-01 07:15:00,17153,15549,2100,1885,95.95,104.183803957382,99.7521598010145,142.03
17402,7,2021-07-01 07:30:00,17318,15638,2484,2344,95.95,107.780651594479,99.7521598010145,126.13
17403,7,2021-07-01 07:45:00,17490,15316,2876,2736,95.95,119.950443869128,99.7521598010145,163.96
17404,8,2021-07-01 08:00:00,17626,15052,3267,3177,98.5,99.7530609506321,103.132737679494,120.61
17405,8,2021-07-01 08:15:00,17673,14976,3648,3578,98.5,106.088304003875,103.132737679494,140.54
17406,8,2021-07-01 08:30:00,17690,14950,4029,3959,98.5,114.47832429836,103.132737679494,167.07
17407,8,2021-07-01 08:45:00,17714,14980,4405,4273,98.5,120.239177204972,103.132737679494,198.45
17408,9,2021-07-01 09:00:00,17715,14684,4768,4691,96.4,112.774824879674,106.805565162968,152.8
17409,9,2021-07-01 09:15:00,17711,14329,5149,5070,96.4,123.244641134337,106.805565162968,190.64
17410,9,2021-07-01 09:30:00,17699,14180,5542,5503,96.4,123.145622042701,106.805565162968,173.71
17411,9,2021-07-01 09:45:00,17677,14059,5954,6102,96.4,114.880784169254,106.805565162968,165.18
17412,10,2021-07-01 10:00:00,17646,13910,6359,6801,94.96,115.634778021667,102.718938360423,21.67
17413,10,2021-07-01 10:15:00,17603,13708,6766,7331,94.96,103.812897505702,102.718938360423,20.11
17414,10,2021-07-01 10:30:00,17545,13546,7214,8081,94.96,99.1177164562619,102.718938360423,26.51
17415,10,2021-07-01 10:45:00,17490,12930,7628,8853,94.96,91.3935204081633,102.718938360423,27.52
17416,11,2021-07-01 11:00:00,17443,12893,8019,9378,96.51,97.8675184580203,100.337705546777,27.52
17417,11,2021-07-01 11:15:00,17385,13367,8406,9826,96.51,93.7994865982131,100.337705546777,27.52
17418,11,2021-07-01 11:30:00,17326,13212,8776,10527,96.51,98.579413834818,100.337705546777,27.52
17419,11,2021-07-01 11:45:00,17266,13111,9115,10714,96.51,92.5766045308598,100.337705546777,27.52
17420,12,2021-07-01 12:00:00,17203,13014,9436,11169,93.51,101.329280527247,98.2614029080747,40.77
17421,12,2021-07-01 12:15:00,17159,13011,9738,11267,93.51,97.9112450607084,98.2614029080747,28.68
17422,12,2021-07-01 12:30:00,17134,13036,9991,11531,93.51,95.1593548387097,98.2614029080747,28.68
17423,12,2021-07-01 12:45:00,17096,13157,10186,11941,93.51,84.4621012089986,98.2614029080747,34.96
17424,13,2021-07-01 13:00:00,17068,13182,10342,12214,90.19,98.2843458581349,94.2350824932958,109.85
17425,13,2021-07-01 13:15:00,17068,13313,10477,12319,90.19,94.2279431788426,94.2350824932958,96.67
17426,13,2021-07-01 13:30:00,17126,13474,10606,12286,90.19,90.0074229755179,94.2350824932958,104.84
17427,13,2021-07-01 13:45:00,17283,13470,10722,12206,90.19,85.1625927237768,94.2350824932958,128.52
17428,14,2021-07-01 14:00:00,17408,13512,10807,11969,85.67,99.822692251462,91.5473417268416,126.63
17429,14,2021-07-01 14:15:00,17372,13452,10876,11719,85.67,94.7063802608579,91.5473417268416,120.47
17430,14,2021-07-01 14:30:00,17282,13355,10900,11916,85.67,95.8468130921619,91.5473417268416,47.61
17431,14,2021-07-01 14:45:00,17165,12987,10871,11531,85.67,94.0228571428571,91.5473417268416,25.82
17432,15,2021-07-01 15:00:00,17011,12958,10815,11397,85.0,91.4746167523973,92.4791192895918,22.7
17433,15,2021-07-01 15:15:00,16870,12702,10717,11513,85.0,88.6595363119914,92.4791192895918,18.68
17434,15,2021-07-01 15:30:00,16695,12628,10520,11054,85.0,90.7167493796526,92.4791192895918,19.19
17435,15,2021-07-01 15:45:00,16527,12500,10230,10484,85.0,88.5826141895958,92.4791192895918,83.94
17436,16,2021-07-01 16:00:00,16353,12433,9907,9903,85.68,78.0663765477058,91.7285666395288,31.46
17437,16,2021-07-01 16:15:00,16202,12191,9567,9465,85.68,83.0243525896414,91.7285666395288,88.18
17438,16,2021-07-01 16:30:00,16052,11937,9190,9011,85.68,91.5489974867356,91.7285666395288,107.48
17439,16,2021-07-01 16:45:00,15900,11807,8747,8713,85.68,105.364099421,91.7285666395288,121.69
17440,17,2021-07-01 17:00:00,15752,11536,8290,7976,95.91,77.7008387609214,97.5084645503831,84.14
17441,17,2021-07-01 17:15:00,15476,11065,7803,7480,95.91,85.6223370642789,97.5084645503831,104.66
17442,17,2021-07-01 17:30:00,15196,10806,7286,6643,95.91,96.5703262586377,97.5084645503831,120.51
17443,17,2021-07-01 17:45:00,14902,10499,6742,6143,95.91,110.557060240098,97.5084645503831,137.09
17444,18,2021-07-01 18:00:00,14607,10246,6168,5580,99.98,84.4022250411088,105.368969323558,98.06
17445,18,2021-07-01 18:15:00,14284,9879,5591,5031,99.98,93.5890894266519,105.368969323558,117.47
17446,18,2021-07-01 18:30:00,13959,9509,5024,4427,99.98,101.74554044459,105.368969323558,124.41
17447,18,2021-07-01 18:45:00,13641,8773,4442,3805,99.98,121.852147651007,105.368969323558,123.99
17448,19,2021-07-01 19:00:00,13322,8640,3818,3214,103.77,98.608842341119,109.910328627778,107.61
17449,19,2021-07-01 19:15:00,13008,8479,3225,2597,103.77,101.876989232468,109.910328627778,105.27
17450,19,2021-07-01 19:30:00,12684,8139,2656,2160,103.77,105.731867656153,109.910328627778,123.36
17451,19,2021-07-01 19:45:00,12295,7750,2136,1764,103.77,110.853212734228,109.910328627778,103.7
17452,20,2021-07-01 20:00:00,11958,7372,1654,1353,100.34,107.839707253605,106.792970659484,31.52
17453,20,2021-07-01 20:15:00,11717,6974,1205,950,100.34,101.212418981481,106.792970659484,65.86
17454,20,2021-07-01 20:30:00,11530,6824,816,647,100.34,98.2977032892833,106.792970659484,109.29
17455,20,2021-07-01 20:45:00,11375,7014,500,406,100.34,88.8130922061982,106.792970659484,164.39
17456,21,2021-07-01 21:00:00,11260,7011,259,210,99.51,105.067154033116,103.701107972607,56.34
17457,21,2021-07-01 21:15:00,11148,6645,100,84,99.51,105.171581310124,103.701107972607,-1.25
17458,21,2021-07-01 21:30:00,11079,6618,26,22,99.51,98.2823552397869,103.701107972607,-1.49
17459,21,2021-07-01 21:45:00,10994,6432,3,3,99.51,99.9724185160771,103.701107972607,108.71
17460,22,2021-07-01 22:00:00,10838,6367,0,0,98.17,113.076332859475,103.355006208944,218.92
17461,22,2021-07-01 22:15:00,10815,6235,0,0,98.17,104.845842623307,103.355006208944,215.16
17462,22,2021-07-01 22:30:00,10789,6216,0,0,98.17,104.52239154499,103.355006208944,57.3
17463,22,2021-07-01 22:45:00,10752,6083,0,0,98.17,88.1872523974868,103.355006208944,23.29
17464,23,2021-07-01 23:00:00,10714,6038,0,0,91.99,110.259621238326,96.3241226544284,13.16
17465,23,2021-07-01 23:15:00,10647,6072,0,0,91.99,97.8333763157895,96.3241226544284,41.56
17466,23,2021-07-01 23:30:00,10579,6161,0,0,91.99,86.8402283378203,96.3241226544284,-7.89
17467,23,2021-07-01 23:45:00,10519,6148,0,0,91.99,77.6653373653374,96.3241226544284,83.32
17468,0,2021-07-02 00:00:00,7318,6187,0,0,90.77,92.9413072241334,81.9679153238547,105.28
17469,0,2021-07-02 00:15:00,7245,6162,0,0,90.77,87.4176413969336,81.9679153238547,131.01
17470,0,2021-07-02 00:30:00,7173,6117,0,0,90.77,80.6038304068523,81.9679153238547,129.8
17471,0,2021-07-02 00:45:00,7098,6026,0,0,90.77,70.9176451671622,81.9679153238547,80.8
17472,1,2021-07-02 01:00:00,7021,6005,0,0,85.36,92.0786199268272,81.5615191777388,133.48
17473,1,2021-07-02 01:15:00,6930,6023,0,0,85.36,85.5666666666667,81.5615191777388,128.47
17474,1,2021-07-02 01:30:00,6849,5986,0,0,85.36,79.9968592089214,81.5615191777388,17.61
17475,1,2021-07-02 01:45:00,6781,5960,0,0,85.36,82.4088661028366,81.5615191777388,45.88
17476,2,2021-07-02 02:00:00,6716,6016,0,0,82.18,90.9586940656808,80.3209741347608,44.85
17477,2,2021-07-02 02:15:00,6627,5937,0,0,82.18,83.7852385159011,80.3209741347608,28.36
17478,2,2021-07-02 02:30:00,6538,5895,0,0,82.18,80.8846435886932,80.3209741347608,130.41
17479,2,2021-07-02 02:45:00,6469,5798,0,0,82.18,77.6705014534884,80.3209741347608,99.16
17480,3,2021-07-02 03:00:00,6398,5962,0,0,82.35,78.0118430866322,80.0522460633696,18.91
17481,3,2021-07-02 03:15:00,6347,5780,0,0,82.35,78.9739705882353,80.0522460633696,32.06
17482,3,2021-07-02 03:30:00,6291,5760,0,0,82.35,80.0703496162748,80.0522460633696,38.54
17483,3,2021-07-02 03:45:00,6234,5642,0,0,82.35,90.426210496614,80.0522460633696,29.87
17484,4,2021-07-02 04:00:00,6173,5774,0,0,83.22,79.0995256916996,78.6205804960455,21.33
17485,4,2021-07-02 04:15:00,6116,5649,0,0,83.22,74.4040219560878,78.6205804960455,21.33
17486,4,2021-07-02 04:30:00,6055,5763,0,0,83.22,73.6631291487132,78.6205804960455,38.07
17487,4,2021-07-02 04:45:00,5999,6056,5,5,83.22,73.5602633880844,78.6205804960455,180.41
17488,5,2021-07-02 05:00:00,5942,5921,33,35,86.68,74.1774518003969,81.7931421910201,134.17
17489,5,2021-07-02 05:15:00,5837,5877,102,111,86.68,85.5404969450102,81.7931421910201,115.92
17490,5,2021-07-02 05:30:00,5734,5754,251,271,86.68,84.4797958428878,81.7931421910201,121.57
17491,5,2021-07-02 05:45:00,5628,5860,489,529,86.68,97.2296315854108,81.7931421910201,30.81
17492,6,2021-07-02 06:00:00,5541,5874,787,829,102.0,73.3770643424763,97.0897177438877,-20.32
17493,6,2021-07-02 06:15:00,5397,5532,1157,1224,102.0,99.8628584465626,97.0897177438877,44.52
17494,6,2021-07-02 06:30:00,5268,5362,1617,1518,102.0,97.0735278770896,97.0897177438877,187.28
17495,6,2021-07-02 06:45:00,5136,5369,2178,2093,102.0,107.209672918723,97.0897177438877,203.18
17496,7,2021-07-02 07:00:00,5011,5218,2841,2777,112.0,102.796951599672,102.181598218704,-10.67
17497,7,2021-07-02 07:15:00,4890,4986,3613,3566,112.0,100.928318379903,102.181598218704,-10.97
17498,7,2021-07-02 07:30:00,4803,4957,4479,4500,112.0,103.709936035758,102.181598218704,71.42
17499,7,2021-07-02 07:45:00,4777,4861,5426,5465,112.0,105.446055720366,102.181598218704,63.49
17500,8,2021-07-02 08:00:00,4786,4686,6420,6528,122.5,113.272415039266,104.149472944913,54.88
17501,8,2021-07-02 08:15:00,4792,4626,7460,7565,122.5,99.686377525523,104.149472944913,58.56
17502,8,2021-07-02 08:30:00,4782,4472,8532,8711,122.5,90.8121730392403,104.149472944913,50.75
17503,8,2021-07-02 08:45:00,4774,4763,9613,9600,122.5,82.5409169327748,104.149472944913,53.35
17504,9,2021-07-02 09:00:00,4769,4863,10715,10647,107.24,107.846407692308,96.812253980783,205.1
17505,9,2021-07-02 09:15:00,4769,4654,11866,11900,107.24,93.5671356133348,96.812253980783,96.8
17506,9,2021-07-02 09:30:00,4779,4785,12988,13013,107.24,91.2770209016594,96.812253980783,101.87
17507,9,2021-07-02 09:45:00,4788,4814,14023,14003,107.24,85.543038116128,96.812253980783,43.98
17508,10,2021-07-02 10:00:00,4798,4957,15026,14932,102.54,106.575097310829,93.5958515366593,186.49
17509,10,2021-07-02 10:15:00,4804,4932,15963,16135,102.54,92.1381777167517,93.5958515366593,110.37
17510,10,2021-07-02 10:30:00,4809,4995,16828,17073,102.54,88.6841058873359,93.5958515366593,103.34
17511,10,2021-07-02 10:45:00,4814,5022,17628,17658,102.54,74.9337973456154,93.5958515366593,71.77
17512,11,2021-07-02 11:00:00,4818,5299,18383,18489,100.0,100.736273452504,91.2364435647211,121.17
17513,11,2021-07-02 11:15:00,4806,5372,19072,19155,100.0,93.6695771792644,91.2364435647211,117.44
17514,11,2021-07-02 11:30:00,4793,5303,19708,19943,100.0,96.3988315098468,91.2364435647211,123.84
17515,11,2021-07-02 11:45:00,4784,5289,20332,20774,100.0,82.6008444561914,91.2364435647211,110.31
17516,12,2021-07-02 12:00:00,4774,5280,20903,20604,99.61,102.454563349247,93.7472505927128,127.08
17517,12,2021-07-02 12:15:00,4782,5442,21420,21386,99.61,101.54893584486,93.7472505927128,128.53
17518,12,2021-07-02 12:30:00,4809,5624,21884,21834,99.61,98.8261953753184,93.7472505927128,116.97
17519,12,2021-07-02 12:45:00,4836,5624,22300,22322,99.61,87.6312964122321,93.7472505927128,110.94
17520,13,2021-07-02 13:00:00,4873,5791,22655,22152,89.84,101.723161801089,87.3049886918702,107.34
17521,13,2021-07-02 13:15:00,4934,6035,22937,22535,89.84,93.8930454100459,87.3049886918702,25.09
17522,13,2021-07-02 13:30:00,5028,6348,23120,22837,89.84,82.764735816898,87.3049886918702,29.52
17523,13,2021-07-02 13:45:00,5175,6700,23220,22791,89.84,73.9988670462574,87.3049886918702,27.39
17524,14,2021-07-02 14:00:00,5320,7044,23254,22634,82.37,85.8802743280816,81.2708029361307,104.13
17525,14,2021-07-02 14:15:00,5439,7178,23199,22507,82.37,80.3814572946465,81.2708029361307,90.97
17526,14,2021-07-02 14:30:00,5529,7180,23045,23040,82.37,79.9857441465396,81.2708029361307,96.35
17527,14,2021-07-02 14:45:00,5596,7101,22781,22999,82.37,77.5456983055335,81.2708029361307,92.08
17528,15,2021-07-02 15:00:00,5647,6828,22458,22735,82.53,80.2652756749514,80.9058828260648,29.52
17529,15,2021-07-02 15:15:00,5697,6759,22054,22606,82.53,80.9063060452387,80.9058828260648,29.52
17530,15,2021-07-02 15:30:00,5709,6623,21609,22415,82.53,73.0766496269688,80.9058828260648,38.33
17531,15,2021-07-02 15:45:00,5725,6583,21092,21653,82.53,78.655367333552,80.9058828260648,41.55
17532,16,2021-07-02 16:00:00,5742,6482,20492,20735,82.57,70.0691766987694,79.5508615581917,29.38
17533,16,2021-07-02 16:15:00,5683,6573,19800,19971,82.57,75.1355760368664,79.5508615581917,29.28
